"genre","color","size","top","left"
"scottish techno","rgb(185, 142, 204)",0,95.9749714216954,78.3333333333333
"schranz","rgb(222, 92, 192)",0,96.4322242945671,65.8666666666667
"brazilian edm","rgb(181, 135, 100)",0.15,90.6744479874857,80.2
"detroit techno","rgb(179, 134, 187)",0,93.4119487395464,79.7333333333333
"drone","rgb(69, 150, 189)",0.0333333333333333,22.5377534444378,22.8666666666667
"chinese soundtrack","rgb(65, 157, 176)",0,30.9066843150232,23
"electronic rock","rgb(190, 114, 71)",0.0333333333333333,88.9898321400638,41.6
"hangpan","rgb(73, 168, 190)",0,24.4449792431262,58.2666666666667
"final fantasy","rgb(107, 148, 182)",0.0166666666666667,44.9250947596414,24.8
"ambient psychill","rgb(160, 151, 197)",0,84.9768365320979,48.7333333333333
"progressive trance house","rgb(188, 141, 180)",0.0166666666666667,95.5357680043319,68.7333333333333
"nordic ambient","rgb(84, 147, 202)",0,33.6802839781,18.5333333333333
"romanian electronic","rgb(177, 140, 188)",0,96.347993502196,91.7333333333333
"polynesian traditional","rgb(109, 125, 68)",0,19.5234943745864,52.8
"digital hardcore","rgb(210, 83, 108)",0.0166666666666667,79.7906263161061,29.6666666666667
"anime score","rgb(112, 144, 158)",0.0833333333333333,44.2632813910114,26.8666666666667
"japanese progressive house","rgb(202, 132, 167)",0,93.9654653751278,58.5333333333333
"queercore","rgb(185, 109, 50)",0,62.866253534685,35.2666666666667
"industrial hip hop","rgb(193, 107, 68)",0.0166666666666667,74.0328500090247,50.0666666666667
"power noise","rgb(201, 98, 159)",0,86.5651886168101,37.3333333333333
"muzica copii","rgb(133, 152, 29)",0,58.0590818843632,66.8666666666667
"norwegian psychedelic","rgb(157, 125, 103)",0,46.7480897659587,19.2666666666667
"canadian comedy","rgb(149, 78, 5)",0,16.9664881776066,70.5333333333333
"belgian jazz","rgb(82, 157, 121)",0,16.1903615907587,54.7333333333333
"veena","rgb(123, 139, 60)",0,17.483905902172,52.6666666666667
"finnish tango","rgb(93, 151, 6)",0,24.6675891943926,37.8
"macedonian folk","rgb(155, 136, 32)",0,35.9906142831358,36
"rock alternativo espanol","rgb(197, 112, 27)",0.0166666666666667,71.7646351001745,24.2666666666667
"musica popular uruguaya","rgb(142, 135, 11)",0,38.571686420793,58.5333333333333
"german street punk","rgb(217, 92, 17)",0,55.8811142530534,26.0666666666667
"alternative metal","rgb(211, 92, 46)",0.333333333333333,69.4603212803081,21.4
"malian blues","rgb(141, 145, 54)",0.0166666666666667,42.9155887130738,61.0666666666667
"greek clarinet","rgb(125, 151, 71)",0,27.5374526201793,33.8
"trap argentino","rgb(155, 149, 7)",0.116666666666667,65.5135070092052,73.1333333333333
"louisiana metal","rgb(205, 88, 92)",0,46.0080620901269,13.6
"cincinnati rap","rgb(144, 152, 5)",0,76.1807352144877,72.5333333333333
"indonesian black metal","rgb(216, 77, 130)",0,59.7737801576319,12.2
"ghanaian hip hop","rgb(184, 132, 4)",0.0333333333333333,63.774742795259,74.5333333333333
"turkish classical","rgb(83, 160, 103)",0,12.2315143493171,30.0666666666667
"new orleans jazz","rgb(89, 132, 113)",0.0333333333333333,13.5250586607304,67.6
"modern old-time","rgb(120, 154, 51)",0,29.5950905481018,53.4
"deep full on","rgb(232, 114, 178)",0,96.0411527585585,61.0666666666667
"classic bollywood","rgb(113, 139, 41)",0.0333333333333333,17.2251970398893,45.3333333333333
"rock urbano mexicano","rgb(189, 116, 16)",0.0333333333333333,51.4529811684014,35.6666666666667
"botswana pop","rgb(154, 141, 12)",0,66.3437819625775,61.8666666666667
"emo rap italiano","rgb(171, 142, 14)",0.0333333333333333,72.137657180675,55.1333333333333
"kizomba","rgb(177, 146, 21)",0.0166666666666667,85.8793093075026,66.3333333333333
"deep indie singer-songwriter","rgb(125, 150, 12)",0,47.0308645689188,39.5333333333333
"anglican liturgy","rgb(29, 161, 106)",0,3.45947897238433,10.3333333333333
"enka","rgb(111, 152, 14)",0.0166666666666667,34.5827567535046,34.2666666666667
"progressive post-hardcore","rgb(199, 108, 36)",0.05,67.6132603333133,20.4
"rock caipira","rgb(187, 120, 31)",0,59.262378918236,38.2666666666667
"german rockabilly","rgb(199, 109, 18)",0,50.4903435413032,50.6666666666667
"hungarian metal","rgb(219, 92, 43)",0,76.1626857589796,21.6666666666667
"gospel soul","rgb(129, 124, 11)",0,29.2220684676012,45.1333333333333
"stoner rock","rgb(195, 105, 88)",0.05,47.4159196197581,18.4
"rif","rgb(188, 121, 7)",0.05,73.954635701823,57.9333333333333
"austrian choir","rgb(47, 151, 42)",0,4.26568798507911,19.0666666666667
"new americana","rgb(121, 145, 17)",0.133333333333333,33.0124541243006,41.8
"rock en asturiano","rgb(199, 109, 15)",0,62.9444678418868,31.8666666666667
"hardstyle","rgb(232, 101, 49)",0.05,88.0151615426268,32
"indie singer-songwriter","rgb(103, 157, 14)",0,33.746465314963,41.2666666666667
"flamenco","rgb(124, 139, 62)",0.0666666666666667,25.317369592684,60
"maloya","rgb(151, 135, 9)",0,47.8671560074604,68.4666666666667
"british singer-songwriter","rgb(92, 157, 26)",0.05,28.2052824739787,38.4666666666667
"drill","rgb(161, 143, 2)",0.0833333333333333,72.6370254497323,64.6666666666667
"chicago drill","rgb(162, 144, 1)",0.0666666666666667,71.3133987124722,64.6666666666667
"pinoy pop punk","rgb(206, 106, 14)",0.0166666666666667,66.385897358763,23.9333333333333
"hardcore","rgb(228, 78, 38)",0.0166666666666667,53.6550147403887,22.8666666666667
"london rap","rgb(173, 135, 7)",0.05,55.1892184585765,69.7333333333333
"trap chileno","rgb(161, 150, 4)",0.05,67.757655977378,69.4666666666667
"japanese metalcore","rgb(232, 78, 36)",0.0166666666666667,79.4055712652668,14.9333333333333
"german metalcore","rgb(230, 81, 43)",0.0166666666666667,79.2732085915408,14.2
"russian black metal","rgb(192, 85, 149)",0,58.2937248059684,5.06666666666667
"danish death metal","rgb(232, 71, 130)",0,70.1822995006317,11.4
"abstract beats","rgb(155, 128, 112)",0.0166666666666667,64.1477648757596,60.1333333333333
"cuban electronic","rgb(201, 124, 136)",0,90.0547500150412,64.0666666666667
"russian techno","rgb(175, 141, 209)",0,95.6079658263642,87.2
"comic","rgb(147, 113, 16)",0.1,42.7651765838397,61.8666666666667
"zurich indie","rgb(157, 134, 73)",0,71.0246074243427,45.8
"elektropunk","rgb(179, 128, 50)",0,88.779255159136,63.6666666666667
"indie shoegaze","rgb(166, 128, 134)",0,63.5280669033151,17.4666666666667
"japanese jazztronica","rgb(177, 131, 102)",0.0166666666666667,77.5163949220865,59.0666666666667
"funk rock","rgb(186, 104, 38)",0.116666666666667,67.9862824138139,51.6
"rock baiano","rgb(168, 121, 14)",0.0166666666666667,52.8367727573552,50.2
"indonesian reggae","rgb(169, 129, 13)",0.0166666666666667,64.2921605198243,51.4666666666667
"neo-synthpop","rgb(183, 133, 74)",0.0666666666666667,89.1161783286204,48.4
"experimental rock","rgb(154, 107, 99)",0.0166666666666667,37.994103844534,32.8
"mexican indie","rgb(178, 129, 50)",0.0833333333333333,78.1060104686842,43.3333333333333
"deep ambient","rgb(72, 146, 202)",0,28.1090187112689,14.4666666666667
"albuquerque indie","rgb(145, 133, 44)",0.0166666666666667,56.6632573250707,41.2666666666667
"indie jazz","rgb(136, 139, 112)",0.0666666666666667,54.7439985560436,60.1333333333333
"vanuatu music","rgb(152, 132, 20)",0,68.0464472655075,72.6
"dark disco","rgb(173, 144, 180)",0.0166666666666667,96.1975813729619,83.6
"theme","rgb(93, 142, 141)",0.0166666666666667,31.7369592683954,26.3333333333333
"dream trance","rgb(201, 130, 165)",0.0166666666666667,94.7476084471452,70.9333333333333
"collage pop","rgb(145, 118, 89)",0.0166666666666667,45.7794356536911,35.5333333333333
"deep indie pop","rgb(160, 129, 60)",0,57.4754828229348,34.2666666666667
"japanese experimental","rgb(124, 126, 134)",0,50.9355634438361,45.8
"deep german indie","rgb(158, 136, 47)",0,69.5204861320017,40.5333333333333
"disco house","rgb(200, 123, 99)",0.133333333333333,93.1893387882799,73.7333333333333
"australian ska","rgb(199, 109, 20)",0,63.7386438842428,48.4
"northumbrian folk","rgb(80, 164, 89)",0,19.5956921966187,56.1333333333333
"brass quintet","rgb(42, 166, 212)",0,5.95632031767042,36.4666666666667
"tibetan traditional","rgb(72, 162, 50)",0,18.9098128873112,32.2666666666667
"japanese classical","rgb(56, 155, 175)",0.0333333333333333,20.2635220504181,26.4666666666667
"rock noise","rgb(184, 78, 132)",0,43.7338306961073,21.4
"hawaiian indie","rgb(160, 129, 50)",0,60.8146320919319,41.4
"solipsynthm","rgb(176, 136, 87)",0,87.7323867396667,50.6666666666667
"french dub","rgb(164, 141, 105)",0.0166666666666667,86.9562601528187,67
"deep r&b","rgb(152, 144, 62)",0,73.2507069370074,62.5333333333333
"comedy rap","rgb(159, 122, 12)",0.0333333333333333,63.9191384393237,73.8
"deep italo disco","rgb(152, 142, 96)",0,72.5347452018531,66.2
"musica de fondo","rgb(59, 123, 201)",0.0666666666666667,16.5814331267673,15.6666666666667
"tzadik","rgb(76, 138, 132)",0,20.0048131881355,35.4
"gypsy","rgb(110, 147, 93)",0,22.5377534444378,41.6
"comedia","rgb(116, 110, 5)",0,19.9446483364418,73.6
"nu skool breaks","rgb(200, 123, 132)",0.0166666666666667,92.3590638349076,69.9333333333333
"kirtan","rgb(84, 159, 95)",0.05,32.4228385777029,29.9333333333333
"jump up","rgb(223, 121, 131)",0.0333333333333333,92.942662896336,63.5333333333333
"winnipeg hip hop","rgb(157, 136, 45)",0,71.0185909391733,69.4666666666667
"lithuanian indie","rgb(140, 141, 73)",0,57.9207027254678,42.9333333333333
"italian new wave","rgb(179, 121, 68)",0,71.6683713374646,41.8
"epicore","rgb(118, 136, 191)",0.0666666666666667,49.47957403285,20.6666666666667
"tech house","rgb(186, 137, 177)",0.1,96.4201913242284,85.3333333333333
"gamelan","rgb(79, 164, 150)",0,22.9829733469707,53.2666666666667
"swedish synth","rgb(188, 133, 90)",0,90.3676072438481,52.5333333333333
"moroccan pop","rgb(194, 124, 3)",0.0333333333333333,67.426749293063,56.2666666666667
"polish hardcore","rgb(225, 78, 42)",0,59.9302087720354,20
"sinogaze","rgb(172, 127, 132)",0,65.675952108778,18.3333333333333
"italian post-rock","rgb(109, 148, 200)",0,46.5254798146923,13.2666666666667
"bakersfield sound","rgb(122, 136, 24)",0.0166666666666667,35.2205041814572,56.4666666666667
"cumbia funk","rgb(178, 126, 32)",0,47.9393538294928,68.4666666666667
"shabad","rgb(132, 137, 15)",0,25.9069851392816,58.9333333333333
"forest psy","rgb(227, 131, 185)",0,97.0218398411648,66.2
"zouk riddim","rgb(187, 141, 11)",0.0166666666666667,77.3659827928524,65.8666666666667
"canadian country","rgb(140, 141, 8)",0.05,45.4124300583599,41.9333333333333
"scottish americana","rgb(112, 151, 13)",0,31.1473437217977,39.5333333333333
"deep ccm","rgb(125, 146, 30)",0.05,46.6758919439264,22.6666666666667
"acoustic blues","rgb(86, 141, 35)",0.0166666666666667,12.1773659827928,73.3333333333333
"trondheim indie","rgb(152, 134, 56)",0,51.7297394861922,26.7333333333333
"utah indie","rgb(132, 143, 27)",0,43.8782263401721,31
"tamaulipas indie","rgb(186, 116, 19)",0,70.2605138078335,27.8
"reggaeton chileno","rgb(189, 138, 3)",0.0333333333333333,86.6494194091811,72
"oi","rgb(221, 79, 29)",0.0166666666666667,56.8858672763372,22.4
"black sludge","rgb(187, 103, 149)",0,47.6565790265327,11.1333333333333
"rap conscient","rgb(176, 134, 8)",0.133333333333333,57.0783948017568,69.9333333333333
"swiss country","rgb(152, 139, 31)",0,60.6702364478672,45.1333333333333
"taiwan campus folk","rgb(96, 157, 8)",0,32.4950363997353,30.7333333333333
"aussie drill","rgb(160, 141, 4)",0.0333333333333333,67.9381505324589,81.6666666666667
"chinese classical performance","rgb(32, 164, 187)",0,3.67607243848144,23.8
"ukrainian classical","rgb(29, 159, 195)",0.0166666666666667,0.258708862282646,21.4
"modern big band","rgb(111, 134, 97)",0,26.3642380121533,43.3333333333333
"boston folk","rgb(104, 154, 12)",0.0166666666666667,30.9307502557006,42.1333333333333
"thrash-groove metal","rgb(226, 83, 45)",0,74.0749654052103,21
"cape breton folk","rgb(127, 152, 54)",0,26.5868479634198,39.0666666666667
"classical guitar duo","rgb(39, 173, 209)",0,3.49557788340051,64.6
"pagode","rgb(169, 129, 3)",0.15,49.1426508633656,56.1333333333333
"hardcore punk","rgb(225, 67, 47)",0.05,49.0584200709945,19.8666666666667
"delta blues","rgb(88, 139, 36)",0.0166666666666667,11.3952229107755,73.8
"retro metal","rgb(196, 111, 84)",0.0166666666666667,49.7743818061488,18.9333333333333
"pixie","rgb(199, 114, 10)",0.0833333333333333,80.4404067143975,24.5333333333333
"israeli mediterranean","rgb(170, 139, 9)",0.0333333333333333,62.3007039287648,42.5333333333333
"j-pop girl group","rgb(224, 107, 46)",0.0333333333333333,89.5734312014921,32.2666666666667
"norwegian doom metal","rgb(179, 118, 87)",0,52.0967450815234,15.2
"charred death","rgb(222, 66, 116)",0,62.1262258588533,10
"nyckelharpa","rgb(80, 169, 80)",0,22.5377534444378,27.6666666666667
"rabindra sangeet","rgb(79, 159, 32)",0,14.3793995547801,37.6666666666667
"dixieland","rgb(91, 131, 115)",0.0166666666666667,13.7296191564888,69
"indiecoustica","rgb(125, 149, 15)",0.116666666666667,44.257264905842,34.5333333333333
"musica goiana","rgb(131, 148, 19)",0,40.8820167258288,53
"harmonica blues","rgb(129, 123, 30)",0.0166666666666667,26.5808314782504,63.8
"finnish idol pop","rgb(153, 140, 4)",0,59.4789723843331,35.1333333333333
"argentine hardcore","rgb(215, 85, 34)",0,47.4159196197581,24.5333333333333
"vegan straight edge","rgb(212, 87, 54)",0,44.7024848083749,22.1333333333333
"cologne electronic","rgb(147, 147, 189)",0,88.2618374345707,72.6
"outsider house","rgb(155, 135, 182)",0.0166666666666667,76.5537572949883,57.9333333333333
"metalcore espanol","rgb(226, 87, 47)",0,74.7488117441791,18.5333333333333
"german thrash metal","rgb(236, 67, 60)",0,65.2367486914145,15.5333333333333
"melodic metalcore","rgb(232, 76, 45)",0.133333333333333,73.0220805005716,14.9333333333333
"early music choir","rgb(30, 164, 33)",0,2.20805005715661,7.8
"oulu metal","rgb(221, 89, 76)",0,66.6927381024006,12.0666666666667
"dominican indie","rgb(154, 132, 67)",0,63.2272426448469,56.1333333333333
"makina","rgb(212, 119, 138)",0,93.0990915107394,67.8666666666667
"belgian new wave","rgb(177, 121, 74)",0,83.6772757355153,50.2
"focus beats","rgb(95, 152, 176)",0.0166666666666667,50.0511401239396,69.9333333333333
"japanese chillhop","rgb(115, 147, 151)",0.05,50.5083929968113,65.8666666666667
"classical trumpet","rgb(64, 152, 153)",0,15.6729438661934,38.6
"movie tunes","rgb(79, 144, 59)",0.1,18.4465435292702,37.5333333333333
"deep uplifting trance","rgb(210, 123, 129)",0.0166666666666667,92.6057397268516,49.4
"columbus ohio indie","rgb(167, 116, 37)",0,46.5976776367246,30.8666666666667
"experimental hip hop","rgb(167, 122, 60)",0.0333333333333333,56.8798507911678,50.2
"khmer","rgb(147, 138, 46)",0,54.1664159797846,54.2666666666667
"vienna indie","rgb(154, 135, 37)",0.0166666666666667,62.1502917995307,40.5333333333333
"gothenburg indie","rgb(149, 138, 57)",0.0333333333333333,53.5888334035257,32.5333333333333
"portuguese indie","rgb(141, 141, 69)",0,55.1410865772216,41.0666666666667
"belgian techno","rgb(190, 138, 206)",0.0166666666666667,97.5693399915769,83.4
"chamber psych","rgb(147, 137, 93)",0.0666666666666667,51.8801516154263,31.7333333333333
"swing italiano","rgb(103, 145, 28)",0,25.335419048192,68.2
"post-punk","rgb(178, 105, 69)",0.0833333333333333,53.8174598399615,32.9333333333333
"afrofuturism","rgb(140, 128, 73)",0.0666666666666667,49.4434751218338,56.6
"deep gothic post-punk","rgb(187, 121, 90)",0,77.5163949220865,28.2
"melbourne bounce","rgb(205, 119, 105)",0.05,92.4372781421094,73.1333333333333
"neapolitan funk","rgb(164, 128, 77)",0,74.6766139221467,66.3333333333333
"beats","rgb(139, 152, 177)",0,92.8885145298117,79.2666666666667
"mexican techno","rgb(191, 139, 202)",0,95.4575536971301,80.2
"gqom","rgb(189, 142, 77)",0.0166666666666667,91.6972504662776,82
"bulgarian electronic","rgb(190, 142, 195)",0,96.9195595932856,90.4666666666667
"classical trombone","rgb(28, 163, 206)",0,2.5750556524878,31
"one-person band","rgb(157, 126, 73)",0,54.1844654352927,40.7333333333333
"dub metal","rgb(165, 103, 164)",0,64.2680945791469,28.2
"canzone napoletana","rgb(97, 150, 15)",0.0333333333333333,21.153961855484,36
"basque folk","rgb(105, 157, 32)",0,31.7429757535648,53.8666666666667
"british soundtrack","rgb(66, 156, 189)",0.05,28.3677275735515,18.3333333333333
"nottingham indie","rgb(148, 135, 60)",0.0166666666666667,44.9972925816738,31.4
"merida indie","rgb(172, 125, 51)",0,69.06323325913,34.4
"accordion","rgb(131, 142, 107)",0.0166666666666667,36.1109439865231,60.9333333333333
"drumfunk","rgb(203, 133, 175)",0.0166666666666667,91.1738162565429,69.9333333333333
"belgian indie rock","rgb(167, 123, 82)",0,62.6496600685879,29.4
"hmong pop","rgb(158, 148, 51)",0,75.5790866975513,57.8
"old west","rgb(128, 146, 193)",0,36.0387461644907,59.7333333333333
"greek folk","rgb(103, 157, 86)",0,26.1476445460562,50.0666666666667
"healing","rgb(96, 111, 161)",0.05,29.5890740629324,19.0666666666667
"hard techno","rgb(204, 132, 213)",0,97.6656037542867,76.9333333333333
"tin pan alley","rgb(74, 142, 112)",0,8.54942542566633,62.2666666666667
"electro house","rgb(207, 123, 84)",0.316666666666667,90.1449972925817,57.9333333333333
"swedish experimental","rgb(101, 121, 177)",0,34.1977017026653,15.6666666666667
"rock alagoano","rgb(187, 122, 22)",0,68.5879309307503,36.8666666666667
"breaks","rgb(199, 130, 171)",0,89.8441730341135,69.0666666666667
"abstractro","rgb(113, 138, 179)",0,36.1410264123699,14.8
"popwave","rgb(167, 146, 89)",0.0166666666666667,87.3052162926418,39.7333333333333
"aussietronica","rgb(178, 139, 64)",0.05,84.9768365320979,58.4
"electro dub","rgb(166, 143, 110)",0.0166666666666667,87.6662054028037,67.3333333333333
"power electronics","rgb(164, 69, 152)",0,45.2921003549726,12.4666666666667
"detski pesnichki","rgb(118, 153, 26)",0,53.462487214969,70.2
"jumpstyle","rgb(215, 111, 116)",0.0166666666666667,93.5623608687805,68.7333333333333
"greek jazz","rgb(90, 157, 152)",0,27.1704470248481,42.1333333333333
"kawaii future bass","rgb(200, 126, 86)",0.0333333333333333,88.0271945129655,53.8666666666667
"otacore","rgb(156, 132, 105)",0.15,62.2285061067324,34.0666666666667
"afrikaans folk","rgb(123, 150, 20)",0,41.6400938571687,52.5333333333333
"dubstep product","rgb(195, 127, 115)",0,87.587991095602,53.8666666666667
"danish indie","rgb(154, 135, 64)",0,59.3345767402683,34.5333333333333
"rhode island indie","rgb(173, 114, 66)",0,46.2246555562241,31
"tavern","rgb(126, 147, 107)",0,35.5514108657722,37.8
"deep liquid bass","rgb(200, 138, 175)",0,91.2520305637447,73
"chinese post-punk","rgb(188, 116, 112)",0,64.5689188376151,24.8
"lo-fi beats","rgb(100, 150, 153)",0.183333333333333,49.3772937849708,69.3333333333333
"english renaissance","rgb(30, 166, 106)",0,3.3812646651826,23.6666666666667
"indonesian indie rock","rgb(186, 121, 69)",0.0166666666666667,73.0942783226039,21.1333333333333
